"id","year","wage","exper","school","union_d","married_d","health_d","black_d","hisp_d"
2227,1985,1.478279704,8,12,0,1,0,0,0
2227,1986,1.4945797851,9,12,0,0,0,0,0
2227,1987,1.5891452092,10,12,1,1,0,0,0
2264,1980,1.0564373636,2,12,0,0,0,1,0
2264,1981,1.0296194172,3,12,0,0,0,1,0
2264,1982,1.381417384,4,12,1,0,0,1,0
2264,1983,1.4377280162,5,12,1,0,0,1,0
2264,1984,1.6180078631,6,12,1,0,0,1,0
2264,1985,-0.59378173,7,12,0,0,0,1,0
2264,1986,1.6405336977,8,12,0,1,0,1,0
2264,1987,1.649769831,9,12,1,1,0,1,0
2306,1980,1.6497392092,3,9,0,0,0,0,0
2306,1981,-0.405465108,4,9,0,1,0,0,0
2306,1982,1.0058052391,5,9,0,1,0,0,0
2306,1983,1.1526936767,6,9,0,1,0,0,0
2306,1984,1.4210928667,7,9,0,1,0,0,0
2306,1985,1.2734852913,8,9,1,1,0,0,0
2306,1986,1.2381502561,9,9,0,1,0,0,0
2306,1987,1.7069282448,10,9,0,1,0,0,0
2312,1980,1.6373816375,2,13,0,1,0,0,0
2312,1981,1.7194388076,3,13,0,1,0,0,0
2312,1982,1.9268921432,4,13,0,1,0,0,0
2312,1983,1.9921316585,5,13,0,1,0,0,0
2312,1984,2.1765648897,6,13,0,0,0,0,0
2312,1985,2.0711030702,7,13,0,0,0,0,0
2312,1986,2.4013010659,8,13,0,0,0,0,0
2312,1987,2.3429170115,9,13,0,0,0,0,0
2314,1980,2.0357862315,5,12,0,0,1,0,0
2314,1981,1.9293808471,6,12,0,0,0,0,0
2314,1982,1.8988004084,7,12,0,0,0,0,0
2314,1983,2.0883155824,8,12,0,1,0,0,0
2314,1984,2.0234729712,9,12,1,1,0,0,0
2314,1985,2.0110842344,10,12,1,1,0,0,0
2314,1986,2.0743982803,11,12,1,1,0,0,0
2314,1987,2.0552349391,12,12,1,1,0,0,0
2329,1980,1.3790984531,1,14,0,1,0,0,0
2329,1981,1.7631720124,2,14,0,1,0,0,0
2329,1982,2.108060519,3,14,0,1,0,0,0
2329,1983,1.8113849152,4,14,0,1,0,0,0
2329,1984,1.7431710061,5,14,0,1,0,0,0
2329,1985,1.9473569783,6,14,0,1,0,0,0
2329,1986,2.1373355201,7,14,0,1,0,0,0
2329,1987,1.8128961709,8,14,0,1,0,0,0
2335,1980,1.5678881828,5,12,0,0,0,0,0
2335,1981,1.5390571157,6,12,0,0,0,0,0
2335,1982,1.285038257,7,12,0,0,0,0,0
2335,1983,1.4377280162,8,12,0,0,0,0,0
2335,1984,1.7625890919,9,12,0,0,0,0,0
2335,1985,1.5146473481,10,12,0,0,0,0,0
2335,1986,1.4945797851,11,12,0,0,0,0,0
2335,1987,1.3014631367,12,12,0,1,0,0,0
2341,1980,0.9020411782,2,11,0,0,0,0,0
2341,1981,1.0788096614,3,11,1,0,0,0,0
2341,1982,1.5625161593,4,11,1,0,0,0,0
2341,1983,1.8441673085,5,11,1,0,0,0,0
2341,1984,1.9056899356,6,11,1,0,0,0,0
2341,1985,2.0623775288,7,11,1,0,0,0,0
2341,1986,2.1664614749,8,11,1,0,0,0,0
2341,1987,2.3602539312,9,11,1,0,0,0,0
2351,1980,1.2248560152,2,11,0,0,0,1,0
2351,1981,0.9346398705,3,11,0,0,0,1,0
2351,1982,1.1051234403,4,11,0,0,0,1,0
2351,1983,1.4402954117,5,11,0,0,0,1,0
2351,1984,1.2082783562,6,11,0,0,0,1,0
2351,1985,0.9550315602,7,11,0,0,0,1,0
2351,1986,1.5540032055,8,11,0,0,0,1,0
2351,1987,1.4948345297,9,11,0,0,0,1,0
2386,1980,1.1972680587,2,10,1,0,0,0,1
2386,1981,0.6295856991,3,10,1,0,0,0,1
2386,1982,0.5838036984,4,10,0,0,0,0,1
2386,1983,0.9254098549,5,10,0,0,0,0,1
2386,1984,1.1120015258,6,10,0,0,0,0,1
2386,1985,1.0756136796,7,10,0,0,0,0,1
2386,1986,1.4762255045,8,10,0,0,0,0,1
2386,1987,1.5285738227,9,10,0,1,0,0,1
2401,1980,1.1866900648,5,12,1,1,0,0,0
2401,1981,1.3062516534,6,12,1,1,0,0,0
2401,1982,1.7356414952,7,12,1,1,0,0,0
2401,1983,1.6822481134,8,12,0,1,0,0,0
2401,1984,1.8729776592,9,12,1,1,0,0,0
2401,1985,1.905983075,10,12,1,1,0,0,0
2401,1986,2.0266076165,11,12,1,0,0,0,0
2401,1987,2.006702363,12,12,0,0,1,0,0
2413,1980,2.1857390041,4,12,1,0,0,0,0
2413,1981,2.190016575,5,12,1,0,0,0,0
2413,1982,2.1892564077,6,12,1,1,0,0,0
2413,1983,2.1020634996,7,12,1,1,0,0,0
2413,1984,2.1433615874,8,12,1,1,0,0,0
2413,1985,2.1137963981,9,12,1,1,0,0,0
2413,1986,2.1791103494,10,12,1,1,0,0,0
2413,1987,2.2822923897,11,12,1,1,0,0,0
2421,1980,1.3787396367,3,12,0,0,0,0,0
2421,1981,1.0498221245,4,12,0,0,0,0,0
2421,1982,1.3124245126,5,12,0,0,0,0,0
2421,1983,1.2283777871,6,12,0,1,0,0,0
2421,1984,1.1435498835,7,12,0,1,0,0,0
2421,1985,1.2669927658,8,12,0,1,0,0,0
2421,1986,1.1262323399,9,12,0,1,0,0,0
2421,1987,1.0678482855,10,12,0,1,0,0,0
2445,1980,1.4625276671,4,12,1,1,0,0,0
2445,1981,1.5475069547,5,12,0,0,0,0,0
2445,1982,1.3350578091,6,12,0,1,0,0,0
2445,1983,1.2193294323,7,12,0,1,0,0,0
2445,1984,1.4783219346,8,12,0,1,0,0,0
2445,1985,2.0212943695,9,12,0,1,0,0,0
2445,1986,1.7347041175,10,12,0,1,0,0,0
2445,1987,1.7854096719,11,12,0,1,0,0,0
2451,1980,1.6021502464,2,12,0,1,0,0,0
2451,1981,1.6347557204,3,12,0,1,0,0,0
2451,1982,1.7392935293,4,12,0,1,0,0,0
2451,1983,1.7811206957,5,12,0,1,0,0,0
2451,1984,1.8050866051,6,12,0,1,0,0,0
2451,1985,2.0996568079,7,12,0,1,0,0,0
2451,1986,2.0664722151,8,12,0,1,0,0,0
2451,1987,1.9300717961,9,12,0,1,0,0,0
2494,1980,0.3398260641,4,13,0,0,0,0,0
2494,1981,0.7121953755,5,13,0,1,0,0,0
2494,1982,1.1443212048,6,13,1,1,0,0,0
2494,1983,0.9807901427,7,13,0,1,0,0,0
2494,1984,1.5887914147,8,13,1,1,0,0,0
2494,1985,1.821450462,9,13,1,1,0,0,0
2494,1986,1.9649179184,10,13,1,1,0,0,0
2494,1987,1.9891308515,11,13,1,1,0,0,0
2508,1980,1.9180031958,3,13,0,0,0,0,0
2508,1981,1.8478489359,4,13,0,1,0,0,0
2508,1982,1.9731728958,5,13,0,1,0,0,0
2508,1983,2.101274727,6,13,0,1,0,0,0
2508,1984,2.0454518779,7,13,0,1,0,0,0
2508,1985,2.1103391925,8,13,0,1,0,0,0
2508,1986,2.0871857364,9,13,0,1,0,0,0
2508,1987,2.0768876627,10,13,0,1,0,0,0
2535,1980,1.7112262718,4,12,1,1,0,0,0
2535,1981,1.6555936379,5,12,1,1,0,0,0
2535,1982,1.6809339141,6,12,0,1,0,0,0
2535,1983,1.5626705466,7,12,0,1,0,0,0
2535,1984,1.6412034207,8,12,0,1,0,0,0
2535,1985,1.5358495558,9,12,0,1,0,0,0
2535,1986,1.5635726566,10,12,1,1,0,0,0
2535,1987,1.6189981723,11,12,0,1,0,0,0
2540,1980,0.9486405325,2,10,0,0,0,0,0
2540,1981,1.0673861878,3,10,0,0,0,0,0
2540,1982,1.275468806,4,10,1,0,0,0,0
2540,1983,1.2197258644,5,10,0,0,0,0,0
2540,1984,1.0694419114,6,10,0,0,0,0,0
2540,1985,1.2446879669,7,10,0,1,0,0,0
2540,1986,1.0302741769,8,10,0,1,0,0,0
2540,1987,1.4416097685,9,10,0,1,0,0,0
2685,1980,1.8400416543,2,13,0,0,0,0,0
2685,1981,1.7981492673,3,13,0,0,0,0,0
2685,1982,2.098899185,4,13,0,0,0,0,0
2685,1983,2.2670073711,5,13,0,0,0,0,0
2685,1984,2.3694239518,6,13,0,0,0,0,0
2685,1985,2.396050821,7,13,0,0,0,0,0
2685,1986,2.452834716,8,13,0,0,0,0,0
2685,1987,2.5777566026,9,13,0,0,0,0,0
2711,1980,1.2193865394,2,12,1,1,0,0,0
2711,1981,1.2951888126,3,12,0,1,0,0,0
2711,1982,1.0393692543,4,12,1,0,0,0,0
2711,1983,1.1155158914,5,12,0,0,0,0,0
2711,1984,1.2330507592,6,12,1,0,0,0,0
2711,1985,1.3604966683,7,12,0,1,0,0,0
2711,1986,1.5707468603,8,12,0,0,0,0,0
2711,1987,1.5891452092,9,12,1,0,0,0,0
2718,1980,2.1411467471,3,11,1,1,0,1,0
2718,1981,2.1561564593,4,11,1,1,0,1,0
2718,1982,2.2622111989,5,11,1,0,0,1,0
2718,1983,2.2850258766,6,11,1,0,0,1,0
2718,1984,2.4363181866,7,11,1,0,0,1,0
2718,1985,2.309577223,8,11,1,0,0,1,0
2718,1986,2.3520300169,9,11,1,0,0,1,0
2718,1987,2.3130640484,10,11,1,0,0,1,0
2721,1980,1.5433097464,6,9,0,1,0,0,0
2721,1981,1.5621850276,7,9,0,1,0,0,0
2721,1982,1.5029507589,8,9,1,1,0,0,0
2721,1983,0.8809419739,9,9,0,1,0,0,0
2721,1984,0.231112721,10,9,1,1,0,0,0
2721,1985,1.2008665227,11,9,0,1,0,0,0
2721,1986,0.9096461892,12,9,0,1,0,0,0
2721,1987,1.0207011727,13,9,0,1,0,0,0
2733,1980,0.754852386,4,12,0,0,0,1,0
2733,1981,1.0886619578,5,12,0,0,0,1,0
2733,1982,1.0171588119,6,12,1,1,0,1,0
2733,1983,0.9897032937,7,12,0,1,0,1,0
2733,1984,1.0100184909,8,12,1,1,0,1,0
2733,1985,1.0537664009,9,12,0,1,0,1,0
2733,1986,0.9250136663,10,12,0,1,0,1,0
2733,1987,0.9024289189,11,12,0,1,0,1,0
2741,1980,1.4479995666,5,12,0,1,0,0,0
2741,1981,1.347073648,6,12,0,1,0,0,0
2741,1982,1.285038257,7,12,0,1,0,0,0
2741,1983,1.3507166392,8,12,0,1,0,0,0
2741,1984,1.4356863063,9,12,1,1,0,0,0
2741,1985,1.440539376,10,12,0,1,0,0,0
2741,1986,1.6281111777,11,12,0,1,0,0,0
2741,1987,1.6787573679,12,12,0,1,0,0,0
2745,1980,1.7883253725,3,12,0,0,0,0,0
2745,1981,1.6835458846,4,12,1,0,0,0,0
2745,1982,1.8728249219,5,12,0,0,0,0,0
2745,1983,1.6608715675,6,12,0,1,0,0,0
2745,1984,1.6180078631,7,12,0,1,0,0,0
2745,1985,1.6481787408,8,12,0,1,0,0,0
2745,1986,1.6887357995,9,12,0,0,0,0,0
2745,1987,1.7609954661,10,12,0,0,0,0,0
2751,1980,1.6021502464,4,12,1,0,0,1,0
2751,1981,1.5702171993,5,12,0,1,0,1,0
2751,1982,1.6676886874,6,12,1,1,0,1,0
2751,1983,1.354867253,7,12,1,1,0,1,0
2751,1984,1.5187096421,8,12,1,1,0,1,0
2751,1985,1.5146473481,9,12,1,1,0,1,0
2751,1986,1.7458942134,10,12,0,1,0,1,0
2751,1987,1.9520507029,11,12,1,1,0,1,0
2774,1980,1.9786278176,3,14,0,1,0,0,0
2774,1981,2.1490752334,4,14,0,1,0,0,0
2774,1982,2.2977081159,5,14,0,1,0,0,0
2774,1983,2.0857547615,6,14,0,1,0,0,0
2774,1984,2.1864033387,7,14,0,1,0,0,0
2774,1985,2.0110842344,8,14,0,1,0,0,0
2774,1986,2.0335762858,9,14,0,1,0,0,0
2774,1987,1.9075989403,10,14,0,1,0,0,0
2801,1980,1.1095451687,2,10,1,0,0,0,0
2801,1981,1.2819343458,3,10,0,1,0,0,0
2801,1982,1.2538781734,4,10,0,1,0,0,0
2801,1983,1.2650683704,5,10,0,0,0,0,0
2801,1984,1.2613329192,6,10,0,0,0,0,0
2801,1985,1.2737361589,7,10,0,1,0,0,0
2801,1986,1.3716816488,8,10,0,1,0,0,0
2801,1987,1.5242965624,9,10,1,1,0,0,0
2813,1980,0.6240821548,2,13,0,1,0,0,0
2813,1981,1.2615514745,3,13,0,1,0,0,0
2813,1982,1.6276188554,4,13,0,1,0,0,0
2813,1983,1.6222898428,5,13,0,1,0,0,0
2813,1984,1.6202728697,6,13,0,1,0,0,0
2813,1985,1.5957322654,7,13,0,1,0,0,0
2813,1986,1.7177233364,8,13,0,1,0,0,0
2813,1987,1.6316440167,9,13,0,1,0,0,0
2833,1980,1.8913349487,2,12,0,1,0,0,0
2833,1981,1.7889064002,3,12,0,1,0,0,0
2833,1982,1.835084594,4,12,0,1,0,0,0
2833,1983,1.8879062803,5,12,0,1,0,0,0
2833,1984,1.8470064337,6,12,0,1,0,0,0
2833,1985,1.8889438934,7,12,0,1,0,0,0
2833,1986,1.9228108228,8,12,0,1,0,0,0
2833,1987,1.8334909681,9,12,0,1,0,0,0
2839,1980,1.5548789282,3,13,0,0,0,0,0
2839,1981,1.6471782404,4,13,0,0,0,0,0
2839,1982,1.6864953438,5,13,0,0,0,0,0
2839,1983,1.6405327966,6,13,0,0,0,0,0
2839,1984,1.7431710061,7,13,0,0,0,0,0
2839,1985,2.0260558923,8,13,0,0,0,0,0
2839,1986,1.9465649088,9,13,0,0,0,0,0
2839,1987,1.9735569081,10,13,0,0,0,0,0
2842,1980,1.4792521101,4,13,0,0,0,0,0
2842,1981,1.8257117321,5,13,0,0,0,0,0
2842,1982,1.6914936744,6,13,0,0,0,0,0
2842,1983,1.8087916976,7,13,0,0,0,0,0
2842,1984,1.9825673682,8,13,0,0,0,0,0
2842,1985,1.9831136981,9,13,0,0,0,0,0
2842,1986,2.8261842599,10,13,0,0,0,0,0
2842,1987,2.4111252616,11,13,0,0,0,0,0
2866,1980,1.3368503227,3,9,0,0,1,0,0
2866,1981,1.4943788522,4,9,1,1,0,0,0
2866,1982,2.0407535148,5,9,0,1,0,0,0
2866,1983,1.9929730281,6,9,0,1,0,0,0
2866,1984,1.9392126276,7,9,0,1,1,0,0
2866,1985,2.0886628752,8,9,0,1,0,0,0
2866,1986,2.2845767916,9,9,0,1,0,0,0
2866,1987,1.9367043197,10,9,0,1,1,0,0
2868,1980,2.2936020324,3,13,1,0,0,0,0
2868,1981,1.5657366645,4,13,0,0,0,0,0
2868,1982,1.8126528912,5,13,0,0,0,0,0
2868,1983,1.8985432194,6,13,0,1,0,0,0
2868,1984,2.007620777,7,13,0,1,0,0,0
2868,1985,2.1435565335,8,13,0,1,0,0,0
2868,1986,3.3975260044,9,13,0,1,0,0,0
2868,1987,2.0713496635,10,13,0,1,0,0,0
2874,1980,0.3789327255,4,9,0,0,0,0,1
2874,1981,1.0751399325,5,9,0,0,1,0,1
2874,1982,0.7465226412,6,9,0,0,0,0,1
2874,1983,1.2066162953,7,9,0,0,0,0,1
2874,1984,1.1857236707,8,9,0,0,0,0,1
2874,1985,1.3273967199,9,9,0,0,0,0,1
2874,1986,1.198237766,10,9,0,0,0,0,1
2874,1987,1.4086568335,11,9,0,0,0,0,1
2916,1980,1.1840340207,2,12,0,0,0,0,0
2916,1981,1.7186639142,3,12,0,0,0,0,0
2916,1982,1.6964984307,4,12,0,0,0,0,0
2916,1983,1.7254100887,5,12,0,0,0,0,0
2916,1984,1.9751244273,6,12,0,0,0,0,0
2916,1985,0.9419309361,7,12,0,0,0,0,0
2916,1986,1.4204718129,8,12,0,0,0,0,0
2916,1987,1.6464776723,9,12,0,0,0,0,0
2951,1980,1.1627242341,6,9,0,0,0,1,0
2951,1981,1.2039728043,7,9,0,0,0,1,0
2951,1982,1.0808771566,8,9,0,0,0,1,0
2951,1983,0.8325663969,9,9,0,0,0,1,0
2951,1984,1.1822374055,10,9,0,0,0,1,0
2951,1985,1.3604966683,11,9,0,0,0,1,0
2951,1986,1.3571769625,12,9,0,0,0,1,0
2951,1987,1.3815058444,13,9,0,0,0,1,0
2980,1980,1.6665612084,2,15,0,1,0,0,0
2980,1981,1.337504197,3,15,0,1,0,0,0
2980,1982,1.372461072,4,15,0,1,0,0,0
2980,1983,1.577874648,5,15,0,1,0,0,0
2980,1984,1.1145034035,6,15,0,1,0,0,0
2980,1985,1.7080187411,7,15,0,1,0,0,0
2980,1986,1.8005272055,8,15,0,1,0,0,0
2980,1987,1.9607087656,9,15,0,1,0,0,0
2994,1980,1.3048987229,3,12,0,0,0,0,0
2994,1981,1.3165610231,4,12,0,0,1,0,0
2994,1982,1.7318095848,5,12,0,1,0,0,0
2994,1983,1.5310159507,6,12,0,1,0,0,0
2994,1984,1.9202180361,7,12,0,1,0,0,0
2994,1985,1.5783656929,8,12,0,1,0,0,0
2994,1986,2.050057512,9,12,0,1,0,0,0
2994,1987,1.9465072023,10,12,0,1,0,0,0
2997,1980,1.4002089027,3,12,0,0,0,0,0
2997,1981,1.6259322597,4,12,0,0,0,0,0
2997,1982,1.9077143693,5,12,0,0,0,0,0
2997,1983,1.7050510793,6,12,0,0,0,0,0
2997,1984,1.8186785586,7,12,0,0,0,0,0
2997,1985,1.772908929,8,12,0,1,0,0,0
2997,1986,1.7234213575,9,12,0,1,0,0,0
2997,1987,2.0434004814,10,12,0,1,0,0,0
3017,1980,1.4581028811,1,14,1,0,0,0,0
3017,1981,1.7600791326,2,14,1,1,0,0,0
3017,1982,1.7886782212,3,14,1,1,0,0,0
3017,1983,2.0529284483,4,14,1,1,0,0,0
3017,1984,2.4364784559,5,14,0,1,0,0,0
3017,1985,2.9014225941,6,14,0,1,0,0,0
3017,1986,3.0795696339,7,14,0,1,0,0,0
3017,1987,2.6246993619,8,14,0,1,0,0,0
3037,1980,2.0685760543,4,12,1,0,0,0,0
3037,1981,2.1580038642,5,12,1,1,0,0,0
3037,1982,2.2013289889,6,12,1,1,0,0,0
3037,1983,2.092653984,7,12,1,1,0,0,0
3037,1984,2.4755388998,8,12,1,1,0,0,0
3037,1985,2.2169858237,9,12,1,1,0,0,0
3037,1986,2.2672647503,10,12,1,1,0,0,0
3037,1987,2.2771772891,11,12,1,1,0,0,0
3059,1980,1.8639359745,5,12,1,0,0,0,0
3059,1981,1.6171061271,6,12,1,0,0,0,0
3059,1982,1.8669598025,7,12,1,0,0,0,0
3059,1983,1.7823875234,8,12,1,0,0,0,0
3059,1984,1.8688318308,9,12,1,1,0,0,0
3059,1985,1.8033205876,10,12,1,1,0,0,0
3059,1986,1.665594271,11,12,1,1,0,0,0
3059,1987,1.7169785807,12,12,1,1,0,0,0
3062,1980,2.1411467471,2,15,0,0,0,0,0
3062,1981,2.2014889761,3,15,0,0,0,0,0
3062,1982,2.1811262816,4,15,0,0,0,0,0
3062,1983,2.2670073711,5,15,0,0,0,0,0
3062,1984,2.4215031008,6,15,0,0,0,0,0
3062,1985,2.43093808,7,15,0,0,0,0,0
3062,1986,2.5836226227,8,15,0,0,0,0,0
3062,1987,2.649536285,9,15,0,0,0,0,0
3100,1980,1.515658215,4,12,0,1,0,0,0
3100,1981,1.2937669301,5,12,0,1,0,0,0
3100,1982,1.3676885281,6,12,0,1,0,0,0
3100,1983,1.6762130069,7,12,0,1,0,0,0
3100,1984,1.9755424375,8,12,1,1,0,0,0
3100,1985,2.1336865565,9,12,1,1,0,0,0
3100,1986,2.1136189935,10,12,1,1,0,0,0
3100,1987,2.1838523169,11,12,1,1,0,0,0
3102,1980,0.5911322552,1,12,0,0,0,0,0
3102,1981,0.6889891704,2,12,0,0,0,0,0
3102,1982,0.8467833261,3,12,0,0,0,0,0
3102,1983,1.1925219497,4,12,0,0,0,0,0
3102,1984,0.9618112472,5,12,0,0,0,0,0
3102,1985,0.8861319331,6,12,0,0,0,0,0
3102,1986,1.0001180923,7,12,0,0,0,0,0
3102,1987,1.723409471,8,12,0,0,0,0,0
3127,1980,0.4836515397,2,10,0,0,0,0,0
3127,1981,0.0304592075,3,10,0,0,0,0,0
3127,1982,0.6876821411,4,10,0,0,0,0,0
3127,1983,0.6755879642,5,10,0,0,0,0,0
3127,1984,0.646537169,6,10,0,0,0,0,0
3127,1985,0.9550315602,7,10,0,0,0,0,0
3127,1986,1.5635726566,8,10,0,0,0,0,0
3127,1987,1.3014631367,9,10,0,1,0,0,0
3136,1980,1.6303211234,3,12,1,0,0,0,0
3136,1981,1.9348603129,4,12,1,0,0,0,0
3136,1982,1.9268921432,5,12,1,0,0,0,0
3136,1983,1.620049573,6,12,1,0,0,0,0
3136,1984,2.0454518779,7,12,1,0,0,0,0
3136,1985,2.1336865565,8,12,1,0,0,0,0
3136,1986,1.9465649088,9,12,1,0,0,0,0
3136,1987,2.0354323118,10,12,1,0,0,0,0
3137,1980,1.9782432762,2,14,0,0,0,0,0
3137,1981,1.7438099945,3,14,0,0,0,0,0
3137,1982,1.9293952734,4,14,0,0,0,0,0
3137,1983,2.0610316234,5,14,0,0,0,0,0
3137,1984,2.2645651004,6,14,0,1,0,0,0
3137,1985,2.1527347515,7,14,0,0,0,0,0
3137,1986,2.2895096599,8,14,0,0,0,0,0
3137,1987,2.3130640484,9,14,0,0,1,0,0
3138,1980,1.6027331668,4,12,1,0,0,0,0
3138,1981,2.1994008568,5,12,1,0,0,0,0
3138,1982,1.6082441808,6,12,1,0,0,0,0
3138,1983,1.3780087815,7,12,0,0,0,0,0
3138,1984,1.8543966412,8,12,1,0,0,0,0
3138,1985,1.5146473481,9,12,0,0,0,0,0
3138,1986,1.6616338697,10,12,0,0,0,0,0
3138,1987,2.3747576174,11,12,1,0,0,0,0
3140,1980,1.7402213191,3,13,0,0,0,0,0
3140,1981,1.8537578666,4,13,0,0,0,0,0
3140,1982,1.9259996844,5,13,0,1,0,0,0
3140,1983,2.0107638714,6,13,0,1,0,0,0
3140,1984,2.0168232303,7,13,0,1,0,0,0
3140,1985,2.0466751795,8,13,0,1,0,0,0
3140,1986,2.2384923234,9,13,0,1,0,0,0
3140,1987,2.2457223369,10,13,0,1,0,0,0
3193,1980,0.9163473372,2,11,0,0,0,0,0
3193,1981,1.4492341609,3,11,0,0,0,0,0
3193,1982,1.9268921432,4,11,0,0,0,0,0
3193,1983,2.0438638198,5,11,0,0,0,0,0
3193,1984,2.1486361142,6,11,0,0,0,0,0
3193,1985,2.1714268845,7,11,0,1,0,0,0
3193,1986,2.2399127188,8,11,0,1,0,0,0
3193,1987,2.2822923897,9,11,0,1,0,0,0
3196,1980,1.9786278176,3,12,1,0,0,0,0
3196,1981,1.9348603129,4,12,1,0,0,0,0
3196,1982,1.818555292,5,12,1,0,0,0,0
3196,1983,1.9435410982,6,12,1,0,0,0,0
3196,1984,1.8666372083,7,12,1,0,0,0,0
3196,1985,2.0193974101,8,12,1,0,0,0,0
3196,1986,1.9430853924,9,12,1,0,0,0,0
3196,1987,1.5531842411,10,12,0,0,0,0,0
3200,1980,1.4963527633,7,8,1,0,0,0,0
3200,1981,1.7780606249,8,8,1,0,0,0,0
3200,1982,1.8327017573,9,8,1,0,0,0,0
3200,1983,1.9729592674,10,8,1,0,0,0,0
3200,1984,1.0286199168,11,8,1,0,0,0,0
3200,1985,1.4938418238,12,8,0,0,0,0,0
3200,1986,1.3404291052,13,8,0,0,0,0,0
3200,1987,1.9002996378,14,8,0,1,0,0,0
3202,1980,1.7909935654,3,12,1,0,0,0,0
3202,1981,1.8471095643,4,12,1,0,0,0,0
3202,1982,1.6806503201,5,12,1,1,0,0,0
3202,1983,1.7777603763,6,12,1,1,0,0,0
3202,1984,1.7894527342,7,12,1,1,0,0,0
3202,1985,1.7933607506,8,12,1,1,0,0,0
3202,1986,2.1920906089,9,12,1,1,0,0,0
3202,1987,1.844475447,10,12,1,1,0,0,0
3207,1980,1.6960437772,4,12,0,1,0,0,0
3207,1981,1.5860905484,5,12,0,1,0,0,0
3207,1982,1.5626699936,6,12,0,1,0,0,0
3207,1983,1.5774899586,7,12,0,1,0,0,0
3207,1984,1.5841063114,8,12,0,1,0,0,0
3207,1985,1.3917492118,9,12,0,1,0,0,0
3207,1986,1.6027933697,10,12,0,1,0,0,0
3207,1987,1.6148575723,11,12,0,1,0,0,0
3208,1980,1.8763489685,3,12,1,0,0,0,0
3208,1981,1.8205019381,4,12,1,1,0,0,0
3208,1982,1.8721258656,5,12,1,1,0,0,0
3208,1983,2.0931348688,6,12,1,1,0,0,0
3208,1984,2.2721528859,7,12,1,1,0,0,0
3208,1985,2.1523153764,8,12,0,1,0,0,0
3208,1986,2.2356100894,9,12,0,1,0,0,0
3208,1987,2.2995838868,10,12,0,1,0,0,0
3210,1980,1.6468504253,2,10,1,0,0,0,0
3210,1981,1.819177383,3,10,1,0,0,0,0
3210,1982,1.6276188554,4,10,1,0,0,0,0
3210,1983,2.1538289375,5,10,1,0,0,0,0
3210,1984,2.7337783497,6,10,1,0,0,0,0
3210,1985,2.3336630486,7,10,1,0,0,0,0
3210,1986,1.622996077,8,10,0,0,0,0,0
3210,1987,1.7603400865,9,10,0,0,0,0,0
3215,1980,1.6417143072,4,12,0,0,0,0,0
3215,1981,1.5737333983,5,12,1,0,0,0,0
3215,1982,0.9106222129,6,12,0,0,0,0,0
3215,1983,1.1500459438,7,12,1,0,0,0,0
3215,1984,1.5044658217,8,12,1,0,0,0,0
3215,1985,1.5745322006,9,12,1,0,0,0,0
3215,1986,1.5087644201,10,12,1,0,0,0,0
3215,1987,1.6787573679,11,12,1,0,0,0,0
3219,1980,1.320166195,2,11,0,0,0,0,0
3219,1981,0.6998572906,3,11,1,0,0,0,0
3219,1982,1.285038257,4,11,0,0,0,0,0
3219,1983,1.6608715675,5,11,0,0,0,0,0
3219,1984,1.5659423408,6,11,1,0,0,0,0
3219,1985,1.7088033626,7,11,1,0,0,0,0
3219,1986,1.7528897792,8,11,0,0,0,0,0
3219,1987,1.690241326,9,11,0,0,0,0,0
3226,1980,1.2069183146,3,13,0,0,0,0,0
3226,1981,1.443452775,4,13,0,0,0,0,0
3226,1982,0.6258807402,5,13,0,0,0,0,0
3226,1983,1.8602610329,6,13,0,0,0,0,0
3226,1984,2.1675335023,7,13,0,0,0,0,0
3226,1985,2.2736424832,8,13,0,0,0,0,0
3226,1986,2.3709957164,9,13,0,1,0,0,0
3226,1987,2.3338878628,10,13,0,1,0,0,0
3235,1980,1.2332308482,2,12,0,0,0,0,0
3235,1981,1.3151984394,3,12,0,1,0,0,0
3235,1982,1.2762016752,4,12,1,1,0,0,0
3235,1983,1.5520038956,5,12,0,1,0,0,0
3235,1984,1.2881311123,6,12,0,1,0,0,0
3235,1985,1.2768192451,7,12,0,1,0,0,0
3235,1986,1.3967177269,8,12,0,1,0,0,0
3235,1987,1.7680337515,9,12,0,1,0,0,0
3239,1980,1.2082853688,1,11,0,0,0,1,0
3239,1981,1.2552660987,2,11,0,0,0,1,0
3239,1982,-0.26904956,3,11,0,0,0,1,0
3239,1983,0.7217661579,4,11,0,0,0,1,0
3239,1984,0.3703599953,5,11,0,0,0,1,0
3239,1985,1.015656182,6,11,0,0,0,1,0
3239,1986,1.0575663192,7,11,0,0,0,1,0
3239,1987,1.6834558886,8,11,1,0,0,1,0
3271,1980,1.6380431694,6,7,1,0,0,0,0
3271,1981,1.1061405551,7,7,1,0,0,0,0
3271,1982,1.59344646,8,7,0,0,0,0,0
3271,1983,1.5878802901,9,7,0,0,0,0,0
3271,1984,2.0014810002,10,7,0,0,0,0,0
3271,1985,1.7282214484,11,7,0,0,0,0,0
3271,1986,1.684623388,12,7,0,0,0,0,0
3271,1987,1.9300717961,13,7,0,0,0,0,0
3275,1980,1.3919100999,1,12,0,0,0,0,0
3275,1981,1.8201589437,2,12,0,0,0,0,0
3275,1982,0.6094726145,3,12,0,0,0,0,0
